token,kind,render_bucket,baseline_line,manuscript_section,source_anchor,baseline_excerpt_norm,baseline_excerpt_sha256,resolution,reason,claim_ids
0.924,decimal,ACTIVE,2721,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.893} & \latesttext{\$76,058} & \latesttext{21.2\%} & \l",b855abc1524b1db15e1975f2828845b3198c08f133d8f6d51f6092649e16acd7,FLAGGED_UNSUPPORTED,no frozen source,
26.9,decimal,ACTIVE,2721,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.893} & \latesttext{\$76,058} & \latesttext{21.2\%} & \l",b855abc1524b1db15e1975f2828845b3198c08f133d8f6d51f6092649e16acd7,SOURCED,,N-anchor-VEI-Direct-0.0104811313415468-heldout
0.894,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,SOURCED,,N-baseline-R2P-heldout
"76,235",int_ge_1000,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,FLAGGED_UNSUPPORTED,no frozen source,
21.3,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,FLAGGED_UNSUPPORTED,no frozen source,
0.291,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,FLAGGED_UNSUPPORTED,no frozen source,
1.068,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,FLAGGED_UNSUPPORTED,no frozen source,
0.088,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,SOURCED,,N-anchor-PRB-Direct-0.1-heldout;N-anchor-PRB-Surrogate-0.0104811313415468-heldout
0.926,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,SOURCED,,N-path-MKI-direct_rho_0p954095-forward_2025
27.0,decimal,ACTIVE,2722,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$0.1$} & 0.894 & \$76,235 & \latesttext{21.3\%} & \latesttext{0.291} & \textbf{1.068} & \textbf{-0.",8cd7fe74fd956ab04f6bc7d4a10bbd503daacb8d834c0c4446521bbc5a39a914,SOURCED,,N-anchor-VEI-Direct-0.1-heldout
0.899,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-R2P-direct_rho_0p954095-heldout
"74,485",int_ge_1000,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-MAEP-direct_rho_0p954095-heldout
21.1,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-MAPEP-direct_rho_0p954095-heldout
0.290,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-RMSElogP-direct_rho_0p954095-heldout
1.060,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-PRD-direct_rho_0p954095-heldout;N-path-PRD-surrogate_rho_0p954095-forward_2025
0.075,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-anchor-PRB-Direct-0.954095476349994-heldout
0.940,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-path-MKI-direct_rho_0p954095-heldout
21.9,decimal,ACTIVE,2723,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx1$} & \textbf{0.899}\textsuperscript{*} & \textbf{\$74,485}\textsuperscript{*} & \latesttex",3cbf8a0c06f3e5295a342989cc0b72b3dd1b8e21851e7d8eaae77e384341003a,SOURCED,,N-anchor-VEI-Direct-0.954095476349994-heldout
0.895,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,FLAGGED_UNSUPPORTED,no frozen source,
"75,218",int_ge_1000,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,FLAGGED_UNSUPPORTED,no frozen source,
21.4,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,FLAGGED_UNSUPPORTED,no frozen source,
0.294,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,FLAGGED_UNSUPPORTED,no frozen source,
1.036,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,SOURCED,,N-path-PRD-direct_rho100-forward_2025
0.040,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,SOURCED,,N-anchor-PRB-Direct-10.481131341546853-heldout
0.984,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,FLAGGED_UNSUPPORTED,no frozen source,
10.5,decimal,ACTIVE,2724,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & \latesttext{$\approx10$} & \textbf{0.895}\textsuperscript{*} & \textbf{\$75,218}\textsuperscript{*} & \latestte",21d713bc0673ebffa6095957275a2e6ac87062fc586a102d8a6ab498e64cb246,SOURCED,,N-anchor-VEI-Direct-10.481131341546853-heldout
100,int_mid,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,ALLOWLISTED,DESIGN_CONSTANT,
0.869,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-path-R2P-direct_rho100-heldout
"84,918",int_ge_1000,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-path-MAEP-direct_rho100-heldout
23.9,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-anchor-VEI-Direct-0.954095476349994-forward_2025;N-path-MAPEP-direct_rho100-heldout
0.325,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-path-RMSElogP-direct_rho100-heldout
1.029,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-path-PRD-direct_rho100-heldout
0.015,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-anchor-PRB-Direct-100.0-heldout
0.998,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-path-MKI-direct_rho100-heldout
0.7,decimal,ACTIVE,2725,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Direct & 100 & 0.869 & \$84,918 & \latesttext{23.9\%} & \latesttext{0.325} & \textbf{1.029}\textsuperscript{*} & \textbf",77e79d04008abe160ac303ece0d01847b4a62ad62bf5c056103921a8ececbbc8,SOURCED,,N-anchor-VEI-Direct-100.0-heldout
0.894,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-baseline-R2P-heldout
"75,748",int_ge_1000,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,FLAGGED_UNSUPPORTED,no frozen source,
21.2,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-baseline-MAPEP-heldout
0.289,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-baseline-RMSElogP-heldout
1.069,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-baseline-PRD-heldout;N-path-PRD-direct_rho_0p954095-forward_2025
0.088,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-anchor-PRB-Direct-0.1-heldout;N-anchor-PRB-Surrogate-0.0104811313415468-heldout
0.924,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,FLAGGED_UNSUPPORTED,no frozen source,
25.8,decimal,ACTIVE,2729,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"\latesttext{Surrogate} & \latesttext{$\approx0.01$} & \latesttext{0.894} & \latesttext{\$75,748} & \latesttext{\textbf{2",6257e896e87557194c3f7d73d36a7eeffdf21d52a1a420c6a0345ac7941a2394,SOURCED,,N-anchor-VEI-Surrogate-0.0104811313415468-heldout
0.894,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,SOURCED,,N-baseline-R2P-heldout
"75,897",int_ge_1000,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,FLAGGED_UNSUPPORTED,no frozen source,
21.1,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,SOURCED,,N-path-MAPEP-direct_rho_0p954095-heldout
0.292,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,FLAGGED_UNSUPPORTED,no frozen source,
1.064,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,FLAGGED_UNSUPPORTED,no frozen source,
0.079,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,SOURCED,,N-anchor-PRB-Surrogate-0.1-heldout
0.931,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,FLAGGED_UNSUPPORTED,no frozen source,
22.7,decimal,ACTIVE,2730,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$0.1$} & 0.894 & \$75,897 & \latesttext{\textbf{21.1\%}\textsuperscript{*}} & \latesttext{0.292}",158e229830ff0d0b4536f149ee2327d5bf6da02b8a09f6148ff5f112cfc77db4,SOURCED,,N-anchor-VEI-Surrogate-0.1-heldout
0.897,decimal,ACTIVE,2731,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,SOURCED,,N-path-R2P-surrogate_rho_0p954095-heldout
"75,468",int_ge_1000,ACTIVE,2731,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,SOURCED,,N-path-MAEP-surrogate_rho_0p954095-heldout
21.0,decimal,ACTIVE,2731,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,SOURCED,,N-path-MAPEP-surrogate_rho_0p954095-heldout
0.298,decimal,ACTIVE,2731,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,SOURCED,,N-path-RMSElogP-surrogate_rho_0p954095-heldout
1.049,decimal,ACTIVE,2731,subsection: What the Final Augmented Regularization Paths Show,tab:path_anchor_summary,"Surrogate & \latesttext{$\approx1$} & \textbf{0.897}\textsuperscript{*} & \textbf{\$75,468}\textsuperscript{*} & \latest",c3235e3460ce76663f62e8c4a621d82e29a996690fdd467304404e7044ff9eb5,SOURCED,,N-path-PRD-surrogate_rho_0p954095-heldout
